Season,LocationID,EventID,ChannelType,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,Units,DETimeStamp
2013.00,BUFFRMFISHBT07,BUFFRMFish2013May21,main,10.00,9.00,10.00,0.04,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT07,BUFFRMFish2013May21,main,11.00,10.00,8.00,0.06,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT07,BUFFRMFish2013May21,main,12.00,11.00,6.00,0.03,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT07,BUFFRMFish2013May21,main,13.00,12.00,1.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,2.00,0.50,9.00,0.08,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,3.00,1.00,10.00,0.10,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,4.00,1.50,12.00,0.12,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,5.00,2.00,16.00,0.14,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,6.00,2.50,15.00,0.08,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,7.00,3.00,18.00,0.16,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,8.00,3.50,19.00,0.17,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,9.00,4.00,21.00,0.17,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,10.00,4.50,22.00,0.16,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,11.00,5.00,23.00,0.15,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT15,BUFFRMFish2013May20,main,12.00,5.50,12.00,0.06,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,2.00,1.00,13.00,0.14,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,3.00,2.00,16.00,0.11,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,4.00,3.00,18.00,0.20,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,5.00,4.00,24.00,0.19,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,6.00,5.00,19.00,0.17,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,7.00,6.00,26.00,0.14,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,8.00,7.00,47.00,0.16,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,9.00,8.00,60.00,0.19,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,10.00,9.00,66.00,0.20,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,11.00,10.00,56.00,0.20,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,12.00,11.00,58.00,0.22,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,13.00,12.00,52.00,0.21,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,14.00,13.00,50.00,0.19,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,15.00,14.00,72.00,0.10,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,16.00,15.00,69.00,0.11,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT19,BUFFRMFish2013Jun06,main,17.00,16.00,0.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,2.00,1.00,16.00,0.10,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,3.00,2.00,22.00,0.15,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,4.00,3.00,28.00,0.12,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,5.00,4.00,32.00,0.09,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,6.00,5.00,32.00,0.12,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,7.00,6.00,36.00,0.14,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,8.00,7.00,40.00,0.15,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,9.00,8.00,55.00,0.22,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,10.00,9.00,50.00,0.26,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,11.00,10.00,54.00,0.29,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,12.00,11.00,52.00,0.26,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,13.00,12.00,54.00,0.28,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,14.00,13.00,50.00,0.26,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,15.00,14.00,42.00,0.24,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,16.00,15.00,36.00,0.26,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,17.00,16.00,30.00,0.27,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,18.00,17.00,22.00,0.20,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,19.00,18.00,22.00,0.24,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,20.00,19.00,22.00,0.21,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,21.00,20.00,36.00,0.18,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,22.00,21.00,42.00,0.17,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,23.00,22.00,36.00,0.16,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,24.00,23.00,26.00,0.11,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT20,BUFFRMFish2013Jun10,main,25.00,24.00,32.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,2.00,0.50,38.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,3.00,1.00,38.00,0.03,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,4.00,1.50,32.00,0.14,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,5.00,2.00,32.00,0.10,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,6.00,2.50,28.00,0.12,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,7.00,3.00,26.00,0.14,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,8.00,3.50,31.00,0.17,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,9.00,4.00,32.00,0.11,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,10.00,4.50,30.00,0.15,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,11.00,5.00,28.00,0.11,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,12.00,5.50,22.00,0.09,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,13.00,6.00,26.00,0.12,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,14.00,6.50,24.00,0.15,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,15.00,7.00,23.00,0.14,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,16.00,7.50,24.00,0.14,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,17.00,8.00,23.00,0.13,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,18.00,8.50,24.00,0.12,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,19.00,9.00,25.00,0.09,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,20.00,9.50,27.00,0.09,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,21.00,10.00,29.00,0.06,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,22.00,10.50,28.00,0.10,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,23.00,11.00,26.00,0.04,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,24.00,11.50,2.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT27,BUFFRMFish2013May20,main,25.00,12.00,0.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,2.00,0.50,18.00,0.04,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,3.00,1.00,18.00,0.02,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,4.00,1.50,11.00,0.03,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,5.00,2.00,16.00,0.06,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,6.00,2.50,19.00,0.07,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,7.00,3.00,24.00,0.08,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,8.00,3.50,22.00,0.05,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,9.00,4.00,11.00,0.05,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,10.00,4.50,10.00,0.04,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,11.00,5.00,8.00,0.03,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,12.00,5.50,5.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT30,BUFFRMFish2013Jun12,main,13.00,6.00,2.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,2.00,0.40,10.00,-0.02,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,3.00,0.80,10.00,0.01,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,4.00,1.20,12.00,0.06,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,5.00,1.60,12.00,0.05,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,6.00,2.00,8.00,0.08,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,7.00,2.40,8.00,0.07,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,8.00,2.80,12.00,0.06,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,9.00,3.20,10.00,0.05,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,10.00,3.60,8.00,0.06,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,11.00,4.00,8.00,0.05,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,12.00,4.40,6.00,0.04,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,13.00,4.80,2.00,0.05,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,14.00,5.20,4.00,0.06,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,15.00,5.60,2.00,0.05,,metric,12/10/2018 11:06
2013.00,BUFFRMFISHBT31,BUFFRMFish2013Jun12,main,16.00,6.00,0.00,0.00,,metric,12/10/2018 11:06
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,2.00,2.00,20.00,0.02,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,3.00,4.00,26.00,0.01,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,4.00,6.00,65.00,0.03,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,5.00,8.00,63.00,0.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,6.00,10.00,68.00,0.07,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,7.00,12.00,57.00,0.04,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,8.00,14.00,74.00,0.06,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,9.00,16.00,83.00,0.06,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,10.00,18.00,90.00,0.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,11.00,20.00,88.00,0.07,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,12.00,22.00,101.00,0.07,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,13.00,24.00,108.00,0.07,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,14.00,26.00,104.00,0.09,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,15.00,28.00,102.00,0.11,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,16.00,30.00,101.00,0.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,17.00,32.00,101.00,0.08,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,18.00,34.00,96.00,0.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,19.00,36.00,82.00,0.06,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM01,BUFFrmfish2015Jun05,Main,20.00,38.00,40.00,0.01,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,2.00,2.00,51.00,0.04,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,3.00,4.00,58.00,0.16,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,4.00,6.00,46.00,0.25,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,5.00,8.00,48.00,0.28,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,6.00,10.00,56.00,0.38,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,7.00,12.00,58.00,0.46,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,8.00,14.00,70.00,0.40,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,9.00,16.00,70.00,0.51,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,10.00,18.00,73.00,0.38,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,11.00,20.00,69.00,0.34,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,12.00,22.00,60.00,0.27,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,13.00,24.00,50.00,0.23,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,14.00,26.00,40.00,0.19,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,15.00,28.00,37.00,0.16,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,16.00,30.00,35.00,0.15,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,17.00,32.00,35.00,0.19,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,18.00,34.00,39.00,0.17,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,19.00,36.00,40.00,0.01,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,20.00,38.00,20.00,0.01,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM02,BUFFrmfish2015Jun09,Main,21.00,38.50,8.00,0.03,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,2.00,2.00,6.00,0.31,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,3.00,4.00,10.00,0.40,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,4.00,6.00,30.00,0.60,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,5.00,8.00,46.00,0.87,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,6.00,10.00,50.00,1.04,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,7.00,12.00,48.00,1.16,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,8.00,14.00,46.00,1.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,9.00,16.00,54.00,1.20,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,10.00,18.00,62.00,1.33,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,11.00,20.00,64.00,1.25,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,12.00,22.00,76.00,1.27,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,13.00,24.00,66.00,1.28,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,14.00,26.00,40.00,0.80,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM03,BUFFrmfish2015Jun30,Main,15.00,28.00,2.00,0.06,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,2.00,1.00,4.00,0.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,3.00,2.00,14.00,0.37,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,4.00,3.00,30.00,0.69,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,5.00,4.00,30.00,0.65,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,6.00,5.00,38.00,0.67,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,7.00,6.00,40.00,0.80,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,8.00,7.00,38.00,0.97,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,9.00,8.00,38.00,1.07,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,10.00,9.00,42.00,1.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,11.00,10.00,58.00,1.02,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,12.00,11.00,58.00,1.27,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,13.00,12.00,72.00,1.07,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,14.00,13.00,74.00,1.13,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,15.00,14.00,74.00,1.25,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,16.00,15.00,76.00,1.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,17.00,16.00,74.00,1.03,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,18.00,17.00,78.00,0.92,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,19.00,18.00,72.00,0.67,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,20.00,19.00,64.00,0.57,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,21.00,20.00,32.00,0.37,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,22.00,21.00,20.00,0.15,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBM04,BUFFrmfish2015Jul01,Main,23.00,22.00,2.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,2.00,0.50,20.00,0.05,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,3.00,1.00,30.00,0.04,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,4.00,1.50,28.00,0.07,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,5.00,2.00,32.00,0.03,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,6.00,2.50,54.00,0.03,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,7.00,3.00,65.00,0.08,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,8.00,3.50,74.00,0.17,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,9.00,4.00,79.00,0.16,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,10.00,4.50,69.00,0.18,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,11.00,5.00,64.00,0.11,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,12.00,5.50,68.00,0.17,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,13.00,6.00,64.00,0.23,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,14.00,6.50,64.00,0.31,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,15.00,7.00,64.00,0.52,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,16.00,7.50,63.00,0.46,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,17.00,8.00,50.00,0.37,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,18.00,8.50,28.00,0.30,,metric,12/10/2018 11:07
2015.00,BUFFRMFISHBT05,BUFFrmfish2015Jun03,Main,19.00,9.00,20.00,0.06,,metric,12/10/2018 11:07
